Unique_ID,YEAR,NUMBER_SCRIPTS,LAUNCH_YEAR,PROPNAME,Type_ID,Manuf_ID,DOSAGE_ID,PAYER,UNIQUE_MEMBERS,THER_CLASS
3496,2016,549,0,BAYER CONTOUR NEXT EZ,2,2,7,3,537,3
3497,2016,317,0,BAYER CONTOUR NEXT MONITOR,2,2,7,3,314,3
3498,2016,14,0,BAYER CONTOUR NEXT USB MONITOR,2,2,7,3,14,3
3499,2016,35,0,BAYER CONTOUR NEXT EZ,2,2,7,3,35,3
3500,2016,27,0,RELION PRIME MONITOR,2,2,7,3,27,3
3501,2016,22,0,INFINITY BLOOD GLUCOSE SYSTEM,2,2,7,3,22,3
3502,2016,27,0,INFINITY BLOOD GLUCOSE SYSTEM,2,2,7,3,27,3
3503,2016,16,0,PRODIGY AUTOCODE BLOOD GLUCOSE,2,2,7,3,16,3
3504,2016,63,0,PRODIGY AUTOCODE BLOOD GLUCOSE,2,2,7,3,61,3
3505,2016,21,0,PRODIGY AUTOCODE BLOOD GLUCOSE,2,2,7,3,20,3
3506,2016,39,0,CARESENS N GLUCOSE SYSTEM,2,2,7,3,38,3
3507,2016,224,0,ACCU-CHEK COMPACT PLUS CARE,2,2,7,3,216,3
3508,2016,21,0,ONETOUCH VERIO FLEX SYSTEM,2,2,7,3,20,3
3509,2016,201,0,ONETOUCH ULTRA MINI,2,2,7,3,189,3
3510,2016,12,0,ONETOUCH ULTRA SYSTEM,2,2,7,3,11,3
3511,2016,53,0,ONETOUCH VERIO IQ SYSTEM,2,2,7,3,52,3
3512,2016,25,0,ONETOUCH ULTRA MINI,2,2,7,3,24,3
3513,2016,1550,0,ONETOUCH ULTRA 2,2,2,7,3,1510,3
3514,2016,67,0,ONETOUCH VERIO,2,2,7,3,67,3
3515,2016,77,0,ONETOUCH ULTRA MINI,2,2,7,3,76,3
3516,2016,34,0,TRUETRACK BLOOD GLUCOSE,2,2,7,3,34,3
3517,2016,87,0,TRUERESULT BLOOD GLUCOSE,2,2,7,3,87,3
3518,2016,11,0,RIGHTSOURCE BLOOD GLUCOSE,2,2,7,3,11,3
3519,2016,248,0,TRUE METRIX METER,2,2,7,3,245,3
3520,2016,29,0,TRUE METRIX AIR GLUCOSE METER,2,2,7,3,29,3
3521,2016,526,0,TRUE METRIX AIR GLUCOSE METER,2,2,7,3,488,3
3522,2016,1993,0,ACCU-CHEK AVIVA PLUS,2,2,7,3,1904,3
3523,2016,880,0,ACCU-CHEK NANO SMARTVIEW,2,2,7,3,804,3
3524,2016,39,0,ACCU-CHEK AVIVA CONNECT,2,2,7,3,39,3
3525,2016,26,0,FREESTYLE FREEDOM LITE,2,2,7,3,26,3
3526,2016,49,0,BAYER BREEZE 2 SYSTEM,2,2,7,2,47,3
3527,2016,12,0,BREEZE 2 BLOOD GLUCOSE SYSTEM,2,2,7,2,12,3
3528,2016,2248,0,BAYER CONTOUR MONITOR,2,2,7,2,2155,3
3529,2016,23,0,BAYER CONTOUR MONITOR,2,2,7,2,22,3
3530,2016,1858,0,BAYER CONTOUR NEXT EZ,2,2,7,2,1803,3
3531,2016,1389,0,BAYER CONTOUR NEXT MONITOR,2,2,7,2,1346,3
3532,2016,86,0,BAYER CONTOUR NEXT USB MONITOR,2,2,7,2,86,3
3533,2016,47,0,BAYER CONTOUR NEXT EZ,2,2,7,2,47,3
3534,2016,16,0,PRODIGY AUTOCODE BLOOD GLUCOSE,2,2,7,2,16,3
3535,2016,120,0,ACCU-CHEK COMPACT PLUS CARE,2,2,7,2,117,3
3536,2016,272,0,ONETOUCH ULTRA MINI,2,2,7,2,270,3
3537,2016,13,0,ONETOUCH ULTRA SYSTEM,2,2,7,2,13,3
3538,2016,47,0,ONETOUCH VERIO IQ SYSTEM,2,2,7,2,47,3
3539,2016,43,0,ONETOUCH ULTRA MINI,2,2,7,2,43,3
3540,2016,1625,0,ONETOUCH ULTRA 2,2,2,7,2,1588,3
3541,2016,70,0,ONETOUCH VERIO,2,2,7,2,70,3
3542,2016,77,0,ONETOUCH ULTRA MINI,2,2,7,2,76,3
3543,2016,11,0,TRUETRACK BLOOD GLUCOSE,2,2,7,2,11,3
3544,2016,68,0,TRUERESULT BLOOD GLUCOSE,2,2,7,2,68,3
3545,2016,91,0,TRUE METRIX METER,2,2,7,2,90,3
3546,2016,5581,0,ACCU-CHEK AVIVA PLUS,2,2,7,2,5354,3
3547,2016,1646,0,ACCU-CHEK NANO SMARTVIEW,2,2,7,2,1586,3
3548,2016,90,0,ACCU-CHEK AVIVA CONNECT,2,2,7,2,87,3
3549,2016,135,0,FREESTYLE FREEDOM LITE,2,2,7,2,126,3
3550,2016,14,0,FREESTYLE INSULINX SYSTEM,2,2,7,2,14,3
3551,2016,17,0,CVS ADVANCED AUTOMATIC BP,2,2,7,2,16,3
3552,2016,17,0,BLOOD PRESSURE MONITOR,2,2,7,2,17,3
3553,2016,26,0,10 SERIES BP MONITOR/UPPER ARM,2,2,7,2,26,3
3554,2016,25,0,BLOOD PRESSURE MONITOR 3,2,2,7,2,25,3
3555,2016,29,0,5 SERIES BP MONITOR,2,2,7,2,29,3
3556,2016,30,0,BLOOD PRESSURE MONITOR 7,2,2,7,2,30,3
3557,2016,29,0,BLOOD PRESSURE MONITOR,2,2,7,2,29,3
3558,2016,33,0,BLOOD PRESSURE MONITOR,2,2,7,2,32,3
3559,2016,13,0,BLOOD PRESSURE MONITOR,2,2,7,2,13,3
3560,2016,19,0,BLOOD PRESSURE MONITOR AUTOMAT,2,2,7,2,19,11
3561,2016,21,0,BORIC ACID TOPICAL,2,2,7,1,12,3
3562,2016,154,2001,TRACLEER,2,262,8,1,17,9
3563,2016,590,2001,TRACLEER,2,262,8,3,57,9
3564,2016,75,2015,REXULTI,2,2,2,1,38,13
3565,2016,340,2015,REXULTI,2,2,2,1,141,13
3566,2016,429,2015,REXULTI,2,2,2,1,153,13
3567,2016,95,2015,REXULTI,2,2,2,1,32,13
3568,2016,61,2015,REXULTI,2,2,2,1,18,13
3569,2016,42,2015,REXULTI,2,2,2,3,16,13
3570,2016,150,2015,REXULTI,2,2,2,3,66,13
3571,2016,547,2015,REXULTI,2,2,2,3,189,13
3572,2016,685,2015,REXULTI,2,2,2,3,202,13
3573,2016,310,2015,REXULTI,2,2,2,3,81,13
3574,2016,418,2015,REXULTI,2,2,2,3,84,13
3575,2016,91,2015,REXULTI,2,2,2,2,43,13
3576,2016,416,2015,REXULTI,2,2,2,2,144,13
3577,2016,542,2015,REXULTI,2,2,2,2,177,13
3578,2016,213,2015,REXULTI,2,2,2,2,56,13
3579,2016,169,2015,REXULTI,2,2,2,2,42,13
3580,2016,113,2001,ALPHAGAN P,2,109,28,1,45,2
3581,2016,2438,2006,ALPHAGAN P,2,109,28,1,727,2
3582,2016,623,2013,MIRVASO,2,2,5,1,353,2
3583,2016,800,2006,BRIMONIDINE,1,222,28,1,304,2
3584,2016,1919,2003,BRIMONIDINE TARTRATE,1,78,28,1,701,2
3585,2016,100,2003,BRIMONIDINE TARTRATE,1,96,13,1,56,2
3586,2016,3087,2010,BRIMONIDINE TARTRATE,1,255,13,1,887,2
3587,2016,419,2001,ALPHAGAN P,2,109,28,3,121,2
3588,2016,8762,2006,ALPHAGAN P,2,109,28,3,1966,2
3589,2016,91,2013,MIRVASO,2,2,5,3,36,2
3590,2016,4379,2006,BRIMONIDINE,1,222,28,3,1407,2
3591,2016,7962,2003,BRIMONIDINE TARTRATE,1,78,28,3,2288,2
3592,2016,405,2003,BRIMONIDINE TARTRATE,1,96,13,3,246,2
3593,2016,13200,2010,BRIMONIDINE TARTRATE,1,255,13,3,2979,2
3594,2016,673,2006,ALPHAGAN P,2,109,28,2,135,2
3595,2016,37,2013,MIRVASO,2,2,5,2,28,2
3596,2016,496,2006,BRIMONIDINE,1,222,28,2,165,2
3597,2016,1012,2003,BRIMONIDINE TARTRATE,1,78,28,2,272,2
3598,2016,38,2003,BRIMONIDINE TARTRATE,1,96,13,2,25,2
3599,2016,1859,2010,BRIMONIDINE TARTRATE,1,255,13,2,415,2
3600,2016,17,2015,"BRIMONIDINE TARTRATE OPHTHALMIC SOLUTION, 0.2%",1,263,28,1,16,2
3601,2016,87,2015,"BRIMONIDINE TARTRATE OPHTHALMIC SOLUTION, 0.2%",1,263,28,3,70,2
3602,2016,4026,2007,COMBIGAN,2,109,28,1,1132,2
3603,2016,15631,2007,COMBIGAN,2,109,28,3,3226,2
3604,2016,551,2007,COMBIGAN,2,109,28,2,142,2
3605,2016,1563,1998,AZOPT,2,235,15,1,523,2
3606,2016,5147,1998,AZOPT,2,235,15,3,1364,2
3607,2016,248,1998,AZOPT,2,235,15,2,56,2
3608,2016,796,2013,SIMBRINZA,2,2,62,1,241,2
3609,2016,2406,2013,SIMBRINZA,2,2,62,3,595,2
3610,2016,146,2013,SIMBRINZA,2,2,62,2,38,2
3611,2016,25,2016,BRIVIACT,2,264,8,2,14,15
3612,2016,623,2014,BROMFENAC,1,265,28,1,300,2
3613,2016,1010,2014,BROMFENAC,1,265,28,3,526,2
3614,2016,87,2014,BROMFENAC,1,265,28,2,48,2
3615,2016,25,2011,BROMFENAC,1,16,28,1,24,2
3616,2016,1339,2013,PROLENSA,2,86,28,1,891,1
3617,2016,44,2011,BROMFENAC,1,16,28,3,41,2
3618,2016,1944,2013,PROLENSA,2,86,28,3,1296,1
3619,2016,35,2013,PROLENSA,2,86,28,2,31,1
3620,2016,88,2011,BROMOCRIPTINE MESYLATE,1,16,2,1,44,15
3621,2016,74,2011,BROMOCRIPTINE MESYLATE,1,16,11,1,27,15
3622,2016,516,2008,BROMOCRIPTINE MESYLATE,1,155,2,1,154,15
3623,2016,288,1998,BROMOCRIPTINE MESYLATE,1,96,2,1,105,15
3624,2016,76,2011,BROMOCRIPTINE MESYLATE,1,16,2,3,25,15
3625,2016,39,2011,BROMOCRIPTINE MESYLATE,1,16,11,3,13,15
3626,2016,583,2008,BROMOCRIPTINE MESYLATE,1,155,2,3,104,15
3627,2016,218,1998,BROMOCRIPTINE MESYLATE,1,96,2,3,49,15
3628,2016,65,2011,BROMOCRIPTINE MESYLATE,1,16,2,2,21,15
3629,2016,66,2011,BROMOCRIPTINE MESYLATE,1,16,11,2,15,15
3630,2016,482,2008,BROMOCRIPTINE MESYLATE,1,155,2,2,104,15
3631,2016,177,1998,BROMOCRIPTINE MESYLATE,1,96,2,2,52,15
3632,2016,21,2002,Q TAPP COLD AND ALLERGY,2,24,12,2,18,10
3633,2016,18,2009,DIBROMM,1,25,12,2,16,10
3634,2016,38,2015,"BROMPHENIRAMINE MALEATE, PSEUDOEPHEDRINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDE",1,56,22,1,37,10
3635,2016,161,2010,"BROMPHENIRAMINE MALEATE, PSEUDOEPHEDRINE HYDROCHLORIDE AND DEXTROMETHORPHANHYDROBROMIDE",1,79,22,1,156,10
3636,2016,18,2009,BROMFED,1,70,22,1,14,10
3637,2016,24,2014,"BROMPHENIRAMINE MALEATE, PSEUDOEPHEDRINE HYDROCHLORIDE, AND DEXTROMETHORPHAN HYDROBROMIDE",1,209,22,1,24,10
3638,2016,19,2010,"BROMPHENIRAMINE MALEATE, PSEUDOEPHEDRINE HYDROCHLORIDE AND DEXTROMETHORPHANHYDROBROMIDE",1,79,22,3,18,10
3639,2016,1360,2009,BUDESONIDE,1,66,15,1,713,10
3640,2016,5597,2009,BUDESONIDE,1,66,15,1,2655,10
3641,2016,193,2016,BUDESONIDE,1,66,15,1,103,10
3642,2016,218,2016,BUDESONIDE,1,11,63,1,138,10
3643,2016,4802,2010,PULMICORT,2,266,64,1,2128,10
3644,2016,2204,2010,PULMICORT,2,266,64,1,992,10
3645,2016,25,2011,RHINOCORT AQUA,2,266,50,1,22,10
3646,2016,166,2010,PULMICORT RESPULES,2,266,15,1,64,10
3647,2016,65,2010,PULMICORT RESPULES,2,266,15,1,29,10
3648,2016,1803,2011,BUDESONIDE,1,16,11,1,738,8
3649,2016,84,2013,BUDESONIDE,1,2,29,1,62,10
3650,2016,1107,2013,BUDESONIDE INHALATION,1,252,15,1,637,10
3651,2016,4484,2013,BUDESONIDE INHALATION,1,252,15,1,2313,10
3652,2016,523,2015,BUDESONIDE,1,96,15,1,330,10
3653,2016,2260,2015,BUDESONIDE,1,96,15,1,1141,10
3654,2016,1291,2015,BUDESONIDE,1,96,15,1,559,10
3655,2016,248,2014,BUDESONIDE,1,139,50,1,159,10
3656,2016,2073,2011,BUDESONIDE,1,139,11,1,828,8
3657,2016,558,2014,BUDESONIDE NASAL,1,7,50,1,346,10
3658,2016,32,2016,BUDESONIDE,2,88,50,1,15,10
3659,2016,24,2014,UCERIS,2,2,49,1,12,10
3660,2016,587,2013,UCERIS,2,2,21,1,262,10
3661,2016,539,2009,BUDESONIDE,1,66,15,3,162,10
3662,2016,4683,2009,BUDESONIDE,1,66,15,3,1008,10
3663,2016,129,2016,BUDESONIDE,1,66,15,3,43,10
3664,2016,261,2016,BUDESONIDE,1,11,63,3,132,10
3665,2016,2246,2010,PULMICORT,2,266,64,3,787,10
3666,2016,751,2010,PULMICORT,2,266,64,3,288,10
3667,2016,101,2010,PULMICORT RESPULES,2,266,15,3,26,10
3668,2016,196,2010,PULMICORT RESPULES,2,266,15,3,38,10
3669,2016,2077,2011,BUDESONIDE,1,16,11,3,650,8
3670,2016,262,2013,BUDESONIDE,1,2,29,3,75,10
3671,2016,456,2013,BUDESONIDE INHALATION,1,252,15,3,123,10
3672,2016,3045,2013,BUDESONIDE INHALATION,1,252,15,3,925,10
3673,2016,706,2015,BUDESONIDE,1,96,15,3,166,10
3674,2016,4173,2015,BUDESONIDE,1,96,15,3,932,10
3675,2016,747,2015,BUDESONIDE,1,96,15,3,213,10
3676,2016,26,2014,BUDESONIDE,1,139,50,3,14,10
3677,2016,2582,2011,BUDESONIDE,1,139,11,3,713,8
3678,2016,142,2014,BUDESONIDE NASAL,1,7,50,3,67,10
3679,2016,103,2013,UCERIS,2,2,21,3,44,10
3680,2016,956,2009,BUDESONIDE,1,66,15,2,564,10
3681,2016,3093,2009,BUDESONIDE,1,66,15,2,1478,10
3682,2016,119,2016,BUDESONIDE,1,66,15,2,73,10
3683,2016,45,2016,BUDESONIDE,1,11,63,2,26,10
3684,2016,1194,2010,PULMICORT,2,266,64,2,537,10
3685,2016,508,2010,PULMICORT,2,266,64,2,295,10
3686,2016,673,2010,PULMICORT RESPULES,2,266,15,2,361,10
3687,2016,4820,2010,PULMICORT RESPULES,2,266,15,2,1583,10
3688,2016,795,2010,PULMICORT RESPULES,2,266,15,2,225,10
3689,2016,623,2011,BUDESONIDE,1,16,11,2,243,8
3690,2016,35,2013,BUDESONIDE,1,2,29,2,28,10
3691,2016,1109,2013,BUDESONIDE INHALATION,1,252,15,2,727,10
3692,2016,3563,2013,BUDESONIDE INHALATION,1,252,15,2,1946,10
3693,2016,678,2015,BUDESONIDE,1,96,15,2,450,10
3694,2016,2184,2015,BUDESONIDE,1,96,15,2,1206,10
3695,2016,888,2015,BUDESONIDE,1,96,15,2,423,10
3696,2016,30,2014,BUDESONIDE,1,139,50,2,24,10
3697,2016,614,2011,BUDESONIDE,1,139,11,2,211,8
3698,2016,115,2014,BUDESONIDE NASAL,1,7,50,2,79,10
3699,2016,33,2016,BUDESONIDE,2,88,50,2,22,10
3700,2016,112,2013,UCERIS,2,2,21,2,35,10
3701,2016,48,0,BUDESONIDE,2,2,7,1,13,3
3702,2016,16675,2011,SYMBICORT,2,266,65,1,5215,10
3703,2016,6697,2011,SYMBICORT,2,266,65,1,2421,10
3704,2016,35307,2011,SYMBICORT,2,266,65,3,8310,10
3705,2016,11942,2011,SYMBICORT,2,266,65,3,3162,10
3706,2016,21581,2011,SYMBICORT,2,266,65,2,5318,10
3707,2016,8390,2011,SYMBICORT,2,266,65,2,2696,10
3708,2016,100,2010,BUMETANIDE,1,66,2,1,44,9
3709,2016,255,2010,BUMETANIDE,1,66,2,1,137,9
3710,2016,86,2010,BUMETANIDE,1,66,2,1,54,9
3711,2016,237,1996,BUMETANIDE,1,157,2,1,80,9
3712,2016,995,1996,BUMETANIDE,1,157,2,1,377,9
3713,2016,679,1996,BUMETANIDE,1,157,2,1,233,9
3714,2016,105,2015,BUMETANIDE,1,267,2,1,41,9
3715,2016,1106,2015,BUMETANIDE,1,267,2,1,379,9
3716,2016,504,2015,BUMETANIDE,1,267,2,1,183,9
3717,2016,863,2010,BUMETANIDE,1,66,2,3,333,9
3718,2016,1466,2010,BUMETANIDE,1,66,2,3,722,9
3719,2016,605,2010,BUMETANIDE,1,66,2,3,329,9
3720,2016,1449,1996,BUMETANIDE,1,157,2,3,424,9
3721,2016,5745,1996,BUMETANIDE,1,157,2,3,1777,9
3722,2016,4296,1996,BUMETANIDE,1,157,2,3,1192,9
3723,2016,572,2015,BUMETANIDE,1,267,2,3,203,9
3724,2016,5077,2015,BUMETANIDE,1,267,2,3,1621,9
3725,2016,3152,2015,BUMETANIDE,1,267,2,3,953,9
3726,2016,77,2010,BUMETANIDE,1,66,2,2,34,9
3727,2016,249,2010,BUMETANIDE,1,66,2,2,118,9
3728,2016,120,2010,BUMETANIDE,1,66,2,2,58,9
3729,2016,205,1996,BUMETANIDE,1,157,2,2,46,9
3730,2016,715,1996,BUMETANIDE,1,157,2,2,206,9
3731,2016,614,1996,BUMETANIDE,1,157,2,2,154,9
3732,2016,72,1994,BUMETANIDE,2,77,9,2,16,9
3733,2016,65,2015,BUMETANIDE,1,267,2,2,25,9
3734,2016,693,2015,BUMETANIDE,1,267,2,2,199,9
3735,2016,298,2015,BUMETANIDE,1,267,2,2,99,9
3736,2016,130,2011,BUTRANS,2,268,66,1,65,5
3737,2016,57,2011,BUTRANS,2,2,66,1,22,5
3738,2016,168,2011,BUTRANS,2,2,66,1,49,5
3739,2016,285,2011,BUTRANS,2,268,66,3,112,5
3740,2016,109,2011,BUTRANS,2,2,66,3,32,5
3741,2016,241,2011,BUTRANS,2,2,66,3,65,5
3742,2016,149,2011,BUTRANS,2,268,66,2,66,5
3743,2016,49,2011,BUTRANS,2,2,66,2,16,5
3744,2016,217,2011,BUTRANS,2,2,66,2,63,5
3745,2016,117,2009,BUPRENORPHINE HCL,1,15,2,1,25,5
3746,2016,617,2009,BUPRENORPHINE HCL,1,15,2,1,86,5
3747,2016,238,2015,BUPRENORPHINE,1,137,2,1,60,5
3748,2016,69,2015,BUPRENORPHINE,1,137,2,1,26,5
3749,2016,104,2010,BUPRENORPHINE HYDROCHLORIDE,1,69,2,1,24,5
3750,2016,274,2010,BUPRENORPHINE HYDROCHLORIDE,1,69,2,1,63,5
3751,2016,20,2015,BELBUCA,2,2,67,1,13,5
3752,2016,55,2015,BELBUCA,2,2,67,1,18,5
3753,2016,30,2015,BELBUCA,2,2,67,1,11,5
3754,2016,212,2009,BUPRENORPHINE HCL,1,15,2,3,34,5
3755,2016,130,2015,BUPRENORPHINE,1,137,2,3,24,5
3756,2016,89,2010,BUPRENORPHINE HYDROCHLORIDE,1,69,2,3,15,5
3757,2016,42,2015,BELBUCA,2,2,67,3,21,5
3758,2016,35,2015,BELBUCA,2,2,67,3,17,5
3759,2016,167,2009,BUPRENORPHINE HCL,1,15,2,2,47,5
3760,2016,1021,2009,BUPRENORPHINE HCL,1,15,2,2,169,5
3761,2016,528,2015,BUPRENORPHINE,1,137,2,2,116,5
3762,2016,137,2015,BUPRENORPHINE,1,137,2,2,29,5
3763,2016,73,2010,BUPRENORPHINE HYDROCHLORIDE,1,69,2,2,26,5
3764,2016,410,2010,BUPRENORPHINE HYDROCHLORIDE,1,69,2,2,94,5
3765,2016,22,2015,BELBUCA,2,2,67,2,17,5
3766,2016,31,2015,BELBUCA,2,2,67,2,18,5
3767,2016,32,2015,BELBUCA,2,2,67,2,12,5
3768,2016,59,2015,BUPRENORPHINE HYDROCHLORIDE SUBLINGUAL,1,14,2,1,15,5
3769,2016,117,2015,BUPRENORPHINE HYDROCHLORIDE SUBLINGUAL,1,14,2,1,35,5
3770,2016,64,2015,BUPRENORPHINE HYDROCHLORIDE SUBLINGUAL,1,14,2,2,15,5
3771,2016,159,2015,BUPRENORPHINE HYDROCHLORIDE SUBLINGUAL,1,14,2,2,41,5
3772,2016,950,2012,SUBOXONE,2,2,68,1,240,5
3773,2016,329,2012,SUBOXONE,2,2,68,1,68,5
3774,2016,131,2013,ZUBSOLV,2,2,23,1,22,5
3775,2016,399,2012,SUBOXONE,2,2,68,3,102,5
3776,2016,120,2012,SUBOXONE,2,2,68,3,22,5
3777,2016,1840,2012,SUBOXONE,2,2,68,2,482,5
3778,2016,1242,2012,SUBOXONE,2,2,68,2,209,5
3779,2016,54,2013,ZUBSOLV,2,2,23,2,12,5
3780,2016,123,2014,BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE DIHYDRATE,1,212,2,1,27,5
3781,2016,541,2014,BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE DIHYDRATE,1,212,2,1,88,5
3782,2016,241,2013,BUPRENORPHINE AND NALOXONE,1,137,2,1,45,5
3783,2016,545,2013,BUPRENORPHINE AND NALOXONE,1,137,2,1,124,5
3784,2016,79,2014,BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE DIHYDRATE,1,212,2,3,14,5
3785,2016,90,2014,BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE DIHYDRATE,1,212,2,3,23,5
3786,2016,73,2013,BUPRENORPHINE AND NALOXONE,1,137,2,3,24,5
3787,2016,315,2013,BUPRENORPHINE AND NALOXONE,1,137,2,3,52,5
3788,2016,76,2014,BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE DIHYDRATE,1,212,2,2,27,5
3789,2016,714,2014,BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE DIHYDRATE,1,212,2,2,117,5
3790,2016,102,2013,BUPRENORPHINE AND NALOXONE,1,137,2,2,25,5
3791,2016,738,2013,BUPRENORPHINE AND NALOXONE,1,137,2,2,156,5
3792,2016,264,2011,BUTRANS,2,268,66,1,94,5
3793,2016,349,2011,BUTRANS,2,268,66,1,66,5
3794,2016,554,2011,BUTRANS,2,268,66,3,148,5
3795,2016,355,2011,BUTRANS,2,268,66,3,60,5
3796,2016,244,2011,BUTRANS,2,268,66,2,92,5
3797,2016,239,2011,BUTRANS,2,268,66,2,50,5
3798,2016,63,2014,BUPRENORPHINE AND NALOXONE,1,82,2,1,13,5
3799,2016,262,2014,BUPRENORPHINE AND NALOXONE,1,82,2,1,46,5
3800,2016,1353,2010,SUBOXONE,2,269,68,1,324,5
3801,2016,7790,2010,SUBOXONE,2,269,68,1,1058,5
3802,2016,70,2014,BUNAVAIL,2,2,67,1,18,5
3803,2016,54,2014,BUNAVAIL,2,2,67,1,12,5
3804,2016,606,2013,BUPRENORPHINE HCL AND NALOXONE HCL,1,91,2,1,167,5
3805,2016,222,2013,BUPRENORPHINE HCL AND NALOXONE HCL,1,91,2,1,59,5
3806,2016,70,2014,BUPRENORPHINE AND NALOXONE,1,82,2,3,12,5
3807,2016,736,2010,SUBOXONE,2,269,68,3,138,5
3808,2016,3047,2010,SUBOXONE,2,269,68,3,350,5
3809,2016,250,2013,BUPRENORPHINE HCL AND NALOXONE HCL,1,91,2,3,52,5
3810,2016,181,2013,BUPRENORPHINE HCL AND NALOXONE HCL,1,91,2,3,30,5
3811,2016,67,2014,BUPRENORPHINE AND NALOXONE,1,82,2,2,14,5
3812,2016,356,2014,BUPRENORPHINE AND NALOXONE,1,82,2,2,75,5
3813,2016,2570,2010,SUBOXONE,2,269,68,2,661,5
3814,2016,17016,2010,SUBOXONE,2,269,68,2,2095,5
3815,2016,94,2014,BUNAVAIL,2,2,67,2,20,5
3816,2016,121,2014,BUNAVAIL,2,2,67,2,19,5
3817,2016,796,2013,BUPRENORPHINE HCL AND NALOXONE HCL,1,91,2,2,219,5
3818,2016,167,2013,BUPRENORPHINE HCL AND NALOXONE HCL,1,91,2,2,72,5
3819,2016,1632,2014,BUPROPION,1,173,21,1,602,13
3820,2016,18681,2014,BUPROPION,1,75,21,1,6957,13
3821,2016,1144,2014,BUPROPION,1,173,21,3,289,13
3822,2016,7974,2014,BUPROPION,1,75,21,3,2623,13
3823,2016,1627,2014,BUPROPION,1,173,21,2,396,13
3824,2016,14093,2014,BUPROPION,1,75,21,2,3867,13
3825,2016,870,2004,BUPROPION HYDROCHLORIDE,1,270,14,1,296,13
3826,2016,8471,2009,BUPROPION HYDROCHLORIDE,1,252,14,1,3110,13
3827,2016,231,1996,WELLBUTRIN,2,102,8,1,60,13
3828,2016,20,1986,WELLBUTRIN,2,102,8,1,12,13
3829,2016,104,2002,WELLBUTRIN,2,102,8,1,24,13
3830,2016,127,1996,WELLBUTRIN,2,102,8,1,28,13
3831,2016,4621,2003,BUPROPION HYDROCHLORIDE,1,157,21,1,1787,13
3832,2016,9778,2004,BUPROPION HYDROCHLORIDE,1,157,21,1,4603,13
3833,2016,3855,2005,BUPROPION HYDROCHLORIDE,1,157,21,1,1180,13
3834,2016,864,2003,WELLBUTRIN,2,86,21,1,196,13
3835,2016,869,2003,WELLBUTRIN,2,86,21,1,206,13
3836,2016,1688,2010,BUPROPION HYDROCHLORIDE,1,16,8,1,680,13
3837,2016,1240,2010,BUPROPION HYDROCHLORIDE,1,16,8,1,449,13
3838,2016,1439,2010,BUPROPION HYDROCHLORIDE,1,16,14,1,581,13
3839,2016,950,2010,BUPROPION HYDROCHLORIDE,1,16,14,1,372,13
3840,2016,3007,2010,BUPROPION HYDROCHLORIDE,1,16,14,1,1353,13
3841,2016,12194,2010,BUPROPION HYDROCHLORIDE,1,16,14,1,5316,13
3842,2016,1062,2010,BUPROPION HYDROCHLORIDE,1,16,14,1,523,13
3843,2016,48,2010,BUPROPION HYDROCHLORIDE,1,16,14,1,28,13
3844,2016,2383,2008,BUPROPION HYDROCHLORIDE,1,105,14,1,2258,13
3845,2016,1441,2009,BUPROPION HYDROCHLORIDE,1,105,21,1,654,13
3846,2016,6201,2009,BUPROPION HYDROCHLORIDE,1,105,21,1,2626,13
3847,2016,612,2009,BUPROPION HYDROCHLORIDE,1,105,21,1,274,13
3848,2016,1340,2009,BUPROPION HYDROCHLORIDE,1,105,21,1,775,13
3849,2016,1747,2000,BUPROPION HYDROCHLORIDE,1,151,2,1,754,13
3850,2016,1094,2000,BUPROPION HYDROCHLORIDE,1,151,8,1,504,13
3851,2016,339,2008,BUPROPION HYDROCHLORIDE,1,96,21,1,209,13
3852,2016,57371,2007,BUPROPION HYDROCHLORIDE,1,139,14,1,20049,13
3853,2016,43670,2007,BUPROPION HYDROCHLORIDE,1,139,14,1,15525,13
3854,2016,26,2009,BUPROPION HYDROCHLORIDE,1,2,14,1,21,13
3855,2016,2232,2014,BUPROPION,1,236,21,1,936,13
3856,2016,9364,2014,BUPROPION,1,236,21,1,3976,13
3857,2016,1572,2014,BUPROPION,1,236,21,1,591,13
3858,2016,73,2016,BUPROPION HYDROCHLORIDE,1,271,14,1,56,13
3859,2016,563,2016,BUPROPION HYDROCHLORIDE,1,271,14,1,404,13
3860,2016,87,2016,BUPROPION HYDROCHLORIDE,1,271,14,1,53,13
3861,2016,27367,2015,BUPROPION HYDROCHLORIDE,1,272,21,1,9602,13
3862,2016,13660,2015,BUPROPION HYDROCHLORIDE,1,272,21,1,6710,13
3863,2016,746,2010,BUPROPION HYDROCHLORIDE,1,121,14,1,352,13
3864,2016,2269,2010,BUPROPION HYDROCHLORIDE,1,121,14,1,1280,13
3865,2016,23,2010,BUPROPION HYDROCHLORIDE,1,121,14,1,17,13
